zipCode;type;name;nmls;url;website;email;phone;fax;extractFile;status
73160;company;United Built Homes, L.L.C.;39943;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/39943;www.ubh.com;melinda.warmack@ubh.com;479-872-3841;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73160/COMPANY/COMPANY_39943.html;processed
73160;company;Mission Loans, LLC;210853;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/210853;www.missionloans.com, www.missionloansretail.com;licensing@missionloans.com;949-877-1006;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73160/COMPANY/COMPANY_210853.html;processed
73170;company;Priority Loan Processing LLC;2249341;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2249341;Not provided;lindsay.mata@gmail.com;405-246-5096;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73170/COMPANY/COMPANY_2249341.html;processed
73170;company;Scout Lending LLC;1942887;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1942887;https://scoutlending.floify.com/;thomas@scout-lending.com;405-482-8220;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73170/COMPANY/COMPANY_1942887.html;processed
73170;company;Windsor Home Loans, LLC;2148526;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2148526;windsorhomeloans.com;jvteam@movementjv.com;405-972-3107;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73170/COMPANY/COMPANY_2148526.html;processed
73170;company;The Mortgage Link, Inc.;113054;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/113054;www.themortgagelink.com, www.themtglink.com;chrissy@themortgagelink.com;240-683-8585;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73170/COMPANY/COMPANY_113054.html;processed
73179;company;Lucas Capital LLC;2237189;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2237189;lucascapllc.com;nicol@lucascapitalllc.com;714-856-2884;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73179/COMPANY/COMPANY_2237189.html;processed
73179;company;SCISSORTAIL MORTGAGE GROUP LLC;2526231;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2526231;www.scissortailmortgagegroup.com;gabbi@scissortailmortgagegroup.com;405-254-0166;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73179/COMPANY/COMPANY_2526231.html;processed
73187;company;Mortgage Prosperity, LLC;1788041;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1788041;Not provided;mariya.oldfather@mottomortgage.com;302-249-6665;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73187/COMPANY/COMPANY_1788041.html;processed
73198;company;Wildhawk Capital LLC;2330259;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2330259;www.wildhawkcapital.com;ed@wildhawkcapital.com;949-629-3312;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73198/COMPANY/COMPANY_2330259.html;processed
73403;company;American Nation Bank;445436;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/445436;;slee@bankanb.com;580-226-6222;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73403/COMPANY/COMPANY_445436.html;processed
73402;company;Citizens Bank and Trust Company of Ardmore;474002;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/474002;;gmartin@citizensardmore.com;580-220-2745;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73402/COMPANY/COMPANY_474002.html;processed
73402;company;FIRST NATIONAL BANK AND TRUST COMPANY OF ARDMORE;400058;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/400058;;KimberlyMc@1nb.com;580-223-1111;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73402/COMPANY/COMPANY_400058.html;processed
73417;company;Franklin Loan Corporation;237653;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/237653;http://www.franklinloancenter.com, www.franklinlc.com;wneil@franklinlc.com;760-779-8100;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73417/COMPANY/COMPANY_237653.html;processed
73401;company;Covenant Mortgage Specialists Inc.;973967;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/973967;www.covenantmortgageonline.com, www.mortgage-masters.com, www.mortgagemastersonline.com;covenantmortgagegroup@yahoo.com;580-226-8347;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73401/COMPANY/COMPANY_973967.html;processed
73401;company;Green, Gerald Dean;362495;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/362495;Not provided;butchgreen@hotmail.com;580-223-4663;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73401/COMPANY/COMPANY_362495.html;processed
73401;company;Key Holdings, Inc. of Oklahoma;954642;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/954642;nationalloancompanies.com;cherylkey@me.com;580-221-3565;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73401/COMPANY/COMPANY_954642.html;processed
73401;company;NLC Holdings, Inc.;954619;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/954619;nationalloancompanies.com;cherylkey@me.com;580-221-3565;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73401/COMPANY/COMPANY_954619.html;processed
73401;company;American Nation Bank;445436;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/445436;;slee@bankanb.com;580-226-6222;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73401/COMPANY/COMPANY_445436.html;processed
73401;company;Citizens Bank and Trust Company of Ardmore;474002;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/474002;;gmartin@citizensardmore.com;580-220-2745;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73401/COMPANY/COMPANY_474002.html;processed
73401;company;FIRST NATIONAL BANK AND TRUST COMPANY OF ARDMORE;400058;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/400058;;KimberlyMc@1nb.com;580-223-1111;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73401/COMPANY/COMPANY_400058.html;processed
73401;company;National Loan Co. of DeRidder, Inc.;954644;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/954644;nationalloancompanies.com;cherylkey@me.com;337-463-9900;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73401/COMPANY/COMPANY_954644.html;processed
73401;company;National Loan Co. of Jena, Inc.;954653;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/954653;nationalloancompanies.com;nje318@centurytel.net;318-992-5000;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73401/COMPANY/COMPANY_954653.html;processed
73443;company;International Financial Services Corporation;2341480;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2341480;www.ifsc.com;rmakino@ifsc.com;847-549-0100;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73443/COMPANY/COMPANY_2341480.html;processed
73433;company;OLD GLORY BANK;834337;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/834337;;mdoran@oldglorybank.com;405-934-1737;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73433/COMPANY/COMPANY_834337.html;processed
73450;company;Statewide Funding Inc.;1105497;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1105497;www.statewidefundinginc.com;nmls@swbcorp.com;909-718-4848;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73450/COMPANY/COMPANY_1105497.html;processed
73480;company;Kuber Financing LLC;2020359;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2020359;Not provided;kuberfinancing@gmail.com;678-879-9090;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73480/COMPANY/COMPANY_2020359.html;processed
73469;company;IKS2300 LLC;1910912;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1910912;Not provided;ipsusa1@yahoo.com;215-236-5912;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73469/COMPANY/COMPANY_1910912.html;processed
73503;company;FSNB, National Association;542909;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/542909;;mark.wernette@fsnb.com;580-354-3852;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73503/COMPANY/COMPANY_542909.html;processed
73498;company;Temple View Capital Funding, LP;1835832;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1835832;Not provided;sking@templeviewcap.com;240-383-1373;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73498/COMPANY/COMPANY_1835832.html;processed
73502;company;FORT SILL FEDERAL CREDIT UNION;460921;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/460921;;asimmons@ftsillfcu.com;580-250-8142;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73502/COMPANY/COMPANY_460921.html;processed
73505;company;Dynamic Real Estate Services;1706470;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1706470;www.mortgagedynamics.loan;lbarnes@mtgdyngroup.com;9252181808;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73505/COMPANY/COMPANY_1706470.html;processed
73505;company;FORT SILL FEDERAL CREDIT UNION;460921;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/460921;;asimmons@ftsillfcu.com;580-250-8142;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73505/COMPANY/COMPANY_460921.html;processed
73501;company;CITY NATIONAL BANK AND TRUST COMPANY OF LAWTON, OKLAHOMA, THE;460873;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/460873;;Chris.Morris@CNBOK.com;580-355-3580;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73501/COMPANY/COMPANY_460873.html;processed
73501;company;Comanche County Federal Credit Union;409131;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/409131;;ccfcu@comanchecountyfcu.com;580-353-3755;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73501/COMPANY/COMPANY_409131.html;processed
73501;company;FSNB, National Association;542909;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/542909;;mark.wernette@fsnb.com;580-354-3852;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73501/COMPANY/COMPANY_542909.html;processed
73501;company;Liberty National Bank;715479;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/715479;;david.dezell@weareliberty.bank;580-351-2265;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73501/COMPANY/COMPANY_715479.html;processed
73501;company;Network Funding, L.P.;2297;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2297;calljasonnow.com, estellagalan.com, https://www.option1mortgage.com/, karenforyourloan.com, RichardsonMortgageTeam.com, roblatour.com, TexasLending.com, www.applywithbilli.com, www.baileyhomeloan.com, www.hoffmanlending.com, www.lendingbyrick.com, www.loans4MyHome.com, www.loansbykyle.com, www.nflp.com, www.stevecastaneda.com, www.teamnetwork770.com, www.triumphmtg.com, www.vistaaustin.com, www.yourtxmortgageadvisor.com;licensing@nflp.com;713-334-1100;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73501/COMPANY/COMPANY_2297.html;processed
73507;company;SWAMI SHIKSHA GROCERY INC;2022175;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2022175;Not provided;PIGWIG199@GMAIL.COM;706-465-3037;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73507/COMPANY/COMPANY_2022175.html;processed
73507;company;Southwest Oklahoma Federal Credit Union;475426;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/475426;;emmettm@swofcu.com;580-353-0490;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73507/COMPANY/COMPANY_475426.html;processed
73506;company;KLP2 LLC;2020290;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2020290;www.mottomortgageclearchoice.com;kelvin.smith@mottomortgage.com;770-330-5651;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73506/COMPANY/COMPANY_2020290.html;processed
73510;company;Planet Home Lending, LLC;17022;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/17022;www.planethomelending.com, www.planetloanservicing.com;RegulatoryNotice@planethomelending.com;203-303-5280;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73510/COMPANY/COMPANY_17022.html;processed
73522;company;RED RIVER FEDERAL CREDIT UNION;459183;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/459183;;TLESSARD@REDRIVERFCU.COM;580-482-7965;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73522/COMPANY/COMPANY_459183.html;processed
73522;company;Frazer Bank;674060;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/674060;;info@frazerbank.com;580-482-7700;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73522/COMPANY/COMPANY_674060.html;processed
73534;company;BANK OF COMMERCE;405284;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/405284;;lloveday@bocok.com;580-252-8070;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73534/COMPANY/COMPANY_405284.html;processed
73534;company;First Bank & Trust Company;531566;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/531566;;lbridges@fb247.com;580-255-1810;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73534/COMPANY/COMPANY_531566.html;processed
73521;company;CATTLEMENS BANK;504587;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/504587;;kmilner@cattlemensbank.com;580-676-3921;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73521/COMPANY/COMPANY_504587.html;processed
73521;company;Frazer Bank;674060;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/674060;;info@frazerbank.com;580-482-7700;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73521/COMPANY/COMPANY_674060.html;processed
73521;company;Megamerica Mortgage Group Inc.;208142;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/208142;www.megamerica.com;Ron@megamerica.com;210-494-7293;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73521/COMPANY/COMPANY_208142.html;processed
73533;company;Rusty England Mortgage Services, LLC;2237242;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2237242;Not provided;rustyengland@me.com;580-252-0127;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73533/COMPANY/COMPANY_2237242.html;processed
73533;company;BANK OF COMMERCE;405284;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/405284;;lloveday@bocok.com;580-252-8070;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73533/COMPANY/COMPANY_405284.html;processed
73533;company;Endurance Federal Credit Union;421605;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/421605;;info@endurancefcu.org;580-255-3550;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73533/COMPANY/COMPANY_421605.html;processed
73533;company;First Bank & Trust Company;531566;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/531566;;lbridges@fb247.com;580-255-1810;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73533/COMPANY/COMPANY_531566.html;processed
73541;company;Cake Mortgage Corp.;1734623;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1734623;https://caketpo.com/;legal@cakehome.com;818-812-5150;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73541/COMPANY/COMPANY_1734623.html;processed
73565;company;PEOPLES BANK & TRUST COMPANY;412564;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/412564;;agrunau@peoplesbankusa.com;405-531-9420;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73565/COMPANY/COMPANY_412564.html;processed
73568;company;First State Bank in Temple;677724;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/677724;;jburrow@ffnbank.com;580-342-6265;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73568/COMPANY/COMPANY_677724.html;processed
73572;company;WALTERS BANK & TRUST COMPANY;505088;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/505088;;wbt@sbcglobal.net;580-875-3396;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73572/COMPANY/COMPANY_505088.html;processed
73562;company;Airwallex US, LLC;1928093;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1928093;https://www.airwallex.com;airwallex-us@airwallex.com;855-932-3331;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73562/COMPANY/COMPANY_1928093.html;processed
73575;company;Dwight Funding LLC;2326870;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2326870;https://dwightfunding.com/;dbasloe@dwightfund.com;212-858-9925;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73575/COMPANY/COMPANY_2326870.html;processed
73576;company;CW CAPITAL MANAGEMENT, LLC;2225822;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2225822;Not provided;backoffice@cottonwoodmgmt.com;626-788-2305;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73576/COMPANY/COMPANY_2225822.html;processed
73577;company;Susquehanna Salt Lake, LLC;2303021;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2303021;Not provided;freemandaniel3@gmail.com;2012331368;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73577/COMPANY/COMPANY_2303021.html;processed
73573;company;The First Farmers National Bank Of Waurika;730109;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/730109;;clwaid@ffnbank.com;580-228-2326;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73573/COMPANY/COMPANY_730109.html;processed
73580;company;MC Financial, Inc.;1061701;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1061701;www.mcfinc.com, www.mcfmortgage.com, www.usahometrust.com;aguerami@mcfinc.com;301-761-2273;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73580/COMPANY/COMPANY_1061701.html;processed
73581;company;Long Lake MSR, Inc.;1559274;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1559274;Not provided;Deanna.Dietz@flagstar.com;248-590-8208;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73581/COMPANY/COMPANY_1559274.html;processed
73583;company;Amerisave Mortgage Corporation;1168;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1168;amerisave-approved.com, amsv.co, apply.amerisave.com, https://amerisave.homestory.co/, https://cali-mortgage.com/, https://california-mortgage-loan.com/, https://orangecounty-mortgage-loans.com/, https://va-loans-online.com/, mortgage.amerisave.com, va.amerisave.com, www.amc.lenderdocs.com, www.amerisave.com, www.amerisave.com/advantage, www.amerisave.com/lo/akimbrell, www.amerisave.com/lo/amaxwell, www.amerisave.com/lo/apollard, www.amerisave.com/lo/arhea, www.amerisave.com/lo/asgraham, www.amerisave.com/lo/atinsley, www.amerisave.com/lo/avance, www.amerisave.com/lo/awilliams, www.amerisave.com/lo/balexander, www.amerisave.com/lo/bcollinson, www.amerisave.com/lo/bdavis, www.amerisave.com/lo/bdbaker, www.amerisave.com/lo/befox, www.amerisave.com/lo/belbathy, www.amerisave.com/lo/bfahrenholtz, www.amerisave.com/lo/bfox, www.amerisave.com/lo/bholmes, www.amerisave.com/lo/bjeffries, www.amerisave.com/lo/bkwarren, www.amerisave.com/lo/bodle, www.amerisave.com/lo/bthomas, www.amerisave.com/lo/callen, www.amerisave.com/lo/calthompson, www.amerisave.com/lo/ccrosby, www.amerisave.com/lo/cfanning, www.amerisave.com/lo/cfindlay, www.amerisave.com/lo/chaines, www.amerisave.com/lo/chaines, www.amerisave.com/lo/chaughton, www.amerisave.com/lo/chbryan, www.amerisave.com/lo/chobbs, www.amerisave.com/lo/choyt, www.amerisave.com/lo/clantz, www.amerisave.com/lo/cly, www.amerisave.com/lo/cmcewen, www.amerisave.com/lo/cnchilds, www.amerisave.com/lo/cplepel, www.amerisave.com/lo/csokolovic, www.amerisave.com/lo/daharris, www.amerisave.com/lo/damedina, www.amerisave.com/lo/dbenlice, www.amerisave.com/lo/dblack, www.amerisave.com/lo/dcastillo, www.amerisave.com/lo/dclancy, www.amerisave.com/lo/dcohen, www.amerisave.com/lo/dcrandall, www.amerisave.com/lo/dgrill, www.amerisave.com/lo/dhooper, www.amerisave.com/lo/dkadir, www.amerisave.com/lo/dlash, www.amerisave.com/lo/dlocklear, www.amerisave.com/lo/dmcandrews, www.amerisave.com/lo/dogray, www.amerisave.com/lo/dolejniczak, www.amerisave.com/lo/dpayne, www.amerisave.com/lo/drichards, www.amerisave.com/lo/dssmith, www.amerisave.com/lo/dvillanueva, www.amerisave.com/lo/dwatson, www.amerisave.com/lo/dzuver, www.amerisave.com/lo/ecaudill, www.amerisave.com/lo/echase, www.amerisave.com/lo/eroby, www.amerisave.com/lo/ewines, www.amerisave.com/lo/fben, www.amerisave.com/lo/fbrown, www.amerisave.com/lo/fwhitehouse, www.amerisave.com/lo/gbaczkowski, www.amerisave.com/lo/gbosmans, www.amerisave.com/lo/ggardner, www.amerisave.com/lo/ghamzaj, www.amerisave.com/lo/glindsey, www.amerisave.com/lo/gmassey, www.amerisave.com/lo/gverre, www.amerisave.com/lo/hbaer, www.amerisave.com/lo/hlennon, www.amerisave.com/lo/hlewman, www.amerisave.com/lo/hporter, www.amerisave.com/lo/hquinney, www.amerisave.com/lo/hsokolovic, www.amerisave.com/lo/hwindsor, www.amerisave.com/lo/ianaya, www.amerisave.com/lo/izarran, www.amerisave.com/lo/jallen, www.amerisave.com/lo/jamcmillan, www.amerisave.com/lo/jasgraham, www.amerisave.com/lo/jblevins, www.amerisave.com/lo/jcatherman, www.amerisave.com/lo/jdieudonne, www.amerisave.com/lo/jearredondo, www.amerisave.com/lo/jejordan, www.amerisave.com/lo/jesmith, www.amerisave.com/lo/jgiffin, www.amerisave.com/lo/jhart, www.amerisave.com/lo/jkollman, www.amerisave.com/lo/jmisere, www.amerisave.com/lo/jmurad, www.amerisave.com/lo/jojackson, www.amerisave.com/lo/joruzicka, www.amerisave.com/lo/jroeder, www.amerisave.com/lo/jschroerucke, www.amerisave.com/lo/jsnyder, www.amerisave.com/lo/jsoto, www.amerisave.com/lo/jsrodriguez, www.amerisave.com/lo/jstewart, www.amerisave.com/lo/jthies, www.amerisave.com/lo/jwegener, www.amerisave.com/lo/jwerner, www.amerisave.com/lo/jwiley, www.amerisave.com/lo/kbolin, www.amerisave.com/lo/kguthard, www.amerisave.com/lo/kjester, www.amerisave.com/lo/kkline, www.amerisave.com/lo/klancaster, www.amerisave.com/lo/klangham, www.amerisave.com/lo/kleone, www.amerisave.com/lo/kporch, www.amerisave.com/lo/ksturgeon, www.amerisave.com/lo/lbennett;compliance@amerisave.com;404-424-0632;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73583/COMPANY/COMPANY_1168.html;processed
73588;company;UNITED SECURITY FINANCIAL CORP;94915;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/94915;"www.unitedsecurityfinancial.com, www.unitedsecurityfinancial.net; www.usfwholesale.net";sturner@usfwholesale.net;801-262-2600;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73588/COMPANY/COMPANY_94915.html;processed
73601;company;First Bank and Trust Company;645525;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/645525;;rc@fbtok.com;580-323-2311;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73601/COMPANY/COMPANY_645525.html;processed
73601;company;Oklahoma Bank and Trust Company;472470;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/472470;;okbankandtrust@cableone.net;580-323-2345;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73601/COMPANY/COMPANY_472470.html;processed
73615;company;HOMEOWNERSHIP IS POPPING MTG CO LLC;2022967;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/2022967;www.homeownershipispopping.com;info@hipmtgco.com;678-304-9590;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73615/COMPANY/COMPANY_2022967.html;processed
73624;company;WASHITA STATE BANK;455654;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/455654;;dgordon@washitastatebank.com;580-562-4871;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73624/COMPANY/COMPANY_455654.html;processed
73628;company;Security State Bank;418522;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/418522;;stuart@ssbcheyenne.com;580-497-3354;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73628/COMPANY/COMPANY_418522.html;processed
73630;company;Investments by M Corporation;1601329;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1601329;www.ibmclending.com;sam@ibmclending.com;714-944-6743;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73630/COMPANY/COMPANY_1601329.html;processed
73631;company;LEIJA ENTERPRISES, INC.;1624380;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1624380;slmtg.org;RAYMOND@TheMtgBroker.com;209-602-2109;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73631/COMPANY/COMPANY_1624380.html;processed
73635;company;Lakeview Community Capital, LLC;1612582;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/1612582;www.lakeviewcommunitycapital.com;vickyrinaldi@lakeviewloanservicing.com;844-886-4825;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73635/COMPANY/COMPANY_1612582.html;processed
73645;company;FIRST BANK;453971;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/453971;;jsutton@yourfirst.bank;580-526-3332;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73645/COMPANY/COMPANY_453971.html;processed
73632;company;Bay-Valley Mortgage Group;192103;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/192103;www.pacbaylending.com, www.valleyviewhomeloans.com;shane@pacbaylending.com;714-367-5125;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73632/COMPANY/COMPANY_192103.html;processed
73632;company;BANK 360;488674;https://www.nmlsconsumeraccess.org/EntityDetails.aspx/COMPANY/488674;;ecunningham@bankofcordell.com;580-832-5600;;file:///Users/alexandrelazerat/Desktop/scraper.emile/data/oklahoma/73632/COMPANY/COMPANY_488674.html;processed
